address,f1_contract_creation_time,f2_transaction_fee_spent_contract_creation,f3_percentage_gas_used_contract_creation,f4_gas_price_contract_creation,f5_first_contract_invoke_time,f6_last_contract_invoke_time,f7_active_duration,f8_total_invocations,f9_total_unique_invocations,f10_avg_gas_used_contract_invocations,f11_total_gas_price_contract_invocations,f12_avg_gas_price_contract_invocations,f13_total_tx_fee_contract_invocations,f14_avg_tx_fee_contract_invocations,f15_total_ether_contract_invocations,f16_average_ether_contract_invocations,f17_total_gas_used_contract_invocations,f18_avg_gas_used_contract_invocations,class
0x9477f48a278909a94d8cd9480dfa85d07103f004,1565872191,3972456,66.66666666666666,1000000000,1565888275,1642752445,76864170,740,98,43597.0,47250281083166,63851731193.0,50654125,68451.0,0,0,32262320,43597.0,1
0x94b73aea0d688af50ecc1195a06d470e20c2b3c7,1589178195,400000,70.38275,23800000000,1589964118,1613491339,23527221,10,2,31230.0,1066650004529,106665000452.0,1000000,100000.0,0,0,312306,31230.0,1
0x955427a36b5c92edee90a1448bfc7e854e9caef5,1519220455,1338131,100.0,2000000000,1519760126,1529664621,9904495,6,5,46282.0,23000000000,3833333333.0,1303914,217319.0,0,0,277695,46282.0,1
0x956729a9e9b2ff42a30c8bd8fbe380b2c714825b,1519221266,1339307,100.0,2000000000,1519831304,1529669121,9837817,8,5,44270.0,35000000000,4375000000.0,1803914,225489.0,0,0,354167,44270.0,1
0x96036e9b51f03cabb6fe30daad1544a73f795efc,1612287895,962387,100.0,117000000000,1612289939,1643484542,31194603,550,153,45743.0,46143068062087,83896487385.0,37976888,69048.0,0,0,25158686,45743.0,1
0x964432e4cfdf1463167d21815bcf9463cf19ea49,1516358622,1560774,83.33333333333334,50000000000,1516359389,1521181776,4822387,101,62,41549.0,1523500000000,15084158415.0,22158836,219394.0,0,0,4196509,41549.0,1
0x97eb195bdae6a3afa19567a68d475c1006c2cbcb,1606959741,400000,70.38275,23800002480,1610701716,1613878349,3176633,2,2,30979.0,252975109671,126487554835.0,200000,100000.0,0,0,61958,30979.0,1
0x98198d7eCc42a3E18D3fc52957db46930cf1d2e8,1524316662,2005538,100.0,1000000000,1524320875,1524340662,19787,17,6,46769.0,57000000000,3352941176.0,1310500,77088.0,38961000000000000000,2291823529411764705,795086,46769.0,1
0x98198d7ecc42a3e18d3fc52957db46930cf1d2e8,1524316662,2005538,100.0,1000000000,1524320875,1524340662,19787,17,6,46769.0,57000000000,3352941176.0,1310500,77088.0,38961000000000000000,2291823529411764705,795086,46769.0,1
0x98eaba2684b49bbde9842cd48f3bae8caa31dac4,1590614161,2381086,80.00000839952862,26000000000,1590616242,1592268286,1652044,2,2,99324.0,55000000000,27500000000.0,9692338,4846169.0,0,0,198649,99324.0,1
0x995e8e4f271b1b549ac074d26d8b9b5307fe9fa5,1523375694,1250473,100.0,20000000000,1523385004,1550308280,26923276,35,6,49989.0,1801000000000,51457142857.0,1879516,53700.0,0,0,1749626,49989.0,1
0x99f93d05059f074e893ab369f71adb4569a3da12,1519210790,1338515,100.0,2000000000,1519232769,1531092195,11859426,7,5,46163.0,47000000000,6714285714.0,1553914,221987.0,0,0,323143,46163.0,1
0x9a0aba393aac4dfbff4333b06c407458002c6183,1601522039,5000000,36.11374,90000000000,1601522774,1643533423,42010649,6470,3546,41548.0,638709268556392,98718588648.0,419236063,64796.0,15484363004325017266,2393255487530914,268821678,41548.0,1
0x9a670a4e0fa4dc648d1c3bf9d999fe985c9ffba3,1528238804,1361711,100.0,4000000000,1528243695,1531083744,2840049,5,5,46441.0,56000000000,11200000000.0,1053970,210794.0,0,0,232205,46441.0,1
0x9aeeb96044d3eb81f1fac7f81e2a5cf89cf31ee6,1602420992,2248609,100.0,38000000000,1602421506,1603927092,1505586,9,8,41114.0,412453002593,45828111399.0,630713,70079.0,0,0,370031,41114.0,1
0x9b63e5599f8d7b70f96da0700bde1b4c0d7f35a9,1540901761,1182243,100.0,3000000000,1540908337,1545286087,4377750,26,6,59095.0,139000000000,5346153846.0,4979000,191500.0,3543403360000000000,136284744615384615,1536480,59095.0,1
0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,1519225068,1338515,100.0,2000000000,1519832432,1529665783,9833351,11,7,47127.0,57000000000,5181818181.0,2455903,223263.0,0,0,518401,47127.0,1
0x9c51699b4cd43ba4f6bc81d70b21291b63e6d130,1602952672,1202751,100.0,39000000000,1603460118,1643463333,40003215,1971,1121,54600.0,78259041984516,39705247074.0,114996455,58344.0,187070372087836776425,94911401363691921,107617022,54600.0,1
0x9c6625dc8333b633c40a0c2f2a49379363763ba0,1544698198,582160,100.0,6000000000,1600486494,1607195175,6708681,15,4,30331.0,669190002712,44612666847.0,660715,44047.0,0,0,454974,30331.0,1
0x9e19462787be36e5e3676ad2428b26599bf9866c,1526269301,1920034,100.0,5000000000,1526293661,1531763455,5469794,201,62,42873.0,3809109563384,18950793847.0,18140638,90251.0,100000000000000000,497512437810945,8617515,42873.0,1
0x9e48a065af4d02257d9c9c83d78e7c06e7bf2449,1442136462,1600000,59.01575,50000000000,1442136893,1518430860,76293967,89,14,54500.0,3923888123644,44088630602.0,103854414,1166903.0,37193781153483880991,417907653409931247,4850517,54500.0,1
0x9f26ae5cd245bfeeb5926d61497550f79d9c6c1c,1605181664,3000000,61.53813333333333,51000000000,1605181702,1607176332,1994630,28,4,6853224.0,2770500000000,98946428571.0,241399081,8621395.0,11548278470406437597,412438516800229914,191890296,6853224.0,1
0x9f284e1337a815fe77d2ff4ae46544645b20c5ff,1537958496,1879517,100.0,8000000000,1540708180,1600624098,59915918,9999,5339,43495.0,1491143476765152,149129260602.0,774972280,77504.0,13041324612982132908,1304262887586971,434912243,43495.0,1
0xAE6E3C7160af3C1f524572E5b29C81E6Ff061D90,1510735041,1267376,100.0,15000000000,1511188845,1571065571,59876726,6,5,37946.0,66000000000,11000000000.0,477178,79529.0,0,0,227680,37946.0,1
0xBa663f63eE6eF36d8778615dB2b90679F605D8B4,1517253863,175000,92.36628571428572,5625000000,1520509605,1520509605,0,1,2,21000.0,1000000000,1000000000.0,21000,21000.0,10000000000000,10000000000000,21000,21000.0,1
0xEDc702Ed96AccAE315A0F1E8Fa2d5a6bC4FeeA69,1528726552,2005474,100.0,3000000000,1528727109,1528957705,230596,37,12,43902.0,528000000000,14270270270.0,3551035,95973.0,105729000000000000000,2857540540540540540,1624388,43902.0,1
0xa0246c9032bc3a600820415ae600c6388619a14d,1598895285,4721975,26.238851328098946,310000000000,1598896894,1601493646,2596752,9999,5368,42163.0,2037831881975637,203803568554.0,852813726,85289.0,14552439331438193839,1455389472091028,421589569,42163.0,1
0xa05554fa940043c7ba191b16cbbe404c3f898f48,1519221635,1338579,100.0,2000000000,1519831847,1531092948,11261101,6,5,46271.0,41000000000,6833333333.0,1303850,217308.0,0,0,277631,46271.0,1
0xa0a3cce6068a735e20bd047cde6bff19f638ae39,1563027189,936430,100.0,20000000000,1563027529,1593803772,30776243,15,4,46967.0,254000000000,16933333333.0,900176,60011.0,100100000000000000,6673333333333333,704517,46967.0,1
0xa0db4acb24e92167341320fcd882bbfb641cd12d,1519063125,1338771,100.0,2000000000,1519752296,1529615176,9862880,6,4,46271.0,23000000000,3833333333.0,1303978,217329.0,0,0,277631,46271.0,1
0xa153a6ef80fb5d60de18688bdc82684d48fc8de1,1540690745,1152595,100.0,2530000100,1540692020,1542373854,1681834,8,3,56462.0,51300000000,6412500000.0,575695,71961.0,0,0,451697,56462.0,1
0xa2065164a26ecd3775dcf22510ad1d2daef8bd2a,1566653576,1000000,66.66290000000001,20000000000,1566659479,1643302872,76643393,1095,201,44529.0,56594057672248,51684070933.0,77674843,70935.0,0,0,48760220,44529.0,1
0xa25560d083fe0ea3e303c11577b5a345b236fac7,1538832565,164951,100.0,3100000000,1538881552,1543646188,4764636,1790,162,40870.0,14759682013370,8245632409.0,182159348,101764.0,229827808794043995241,128395423907287148,73157705,40870.0,1
0xa358cf2d2cb8a447b45846a4456d6e7c08d2ee7c,1608261347,1509894,100.0,72000000000,1608261835,1608261835,0,1,2,44509.0,92000000000,92000000000.0,48959,48959.0,0,0,44509,44509.0,1
0xa38feb7b0aaad949a1b99ff516d4e3ea2e317bbf,1540670511,666990,100.0,10000000000,1540671157,1540682898,11741,58,14,76627.0,488912000000,8429517241.0,21259737,366547.0,26613000000000000000,458844827586206896,4444405,76627.0,1
0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,1594635836,1236354,100.0,60000000000,1594636020,1597023570,2387550,9999,4861,40641.0,702419541019936,70248978999.0,895179812,89526.0,11836863450718886388,1183804725544443,406372254,40641.0,1
0xa490730ce2a97ec9f81f08fdb0eede36d6319bbd,1519223799,1338539,100.0,2000000000,1519832073,1531091443,11259370,5,5,44732.0,26000000000,5200000000.0,1038466,207693.0,0,0,223660,44732.0,1
0xa4f5dd69db954c71587173de7d5d7dd330111766,1631709289,1537973,100.0,32530508397,1631778415,1631867611,89196,23,8,105164.0,1219358511880,53015587473.0,2804207,121922.0,0,0,2418775,105164.0,1
0xa5978a61a90ae7217c60c7b275343ce244a053cc,1610098034,2610862,100.0,98000001459,1610099605,1632632098,22532493,7,5,127057.0,484300000000,69185714285.0,9498876,1356982.0,0,0,889405,127057.0,1
0xa5b254aea2e59ab3ce3bec470fe1882403c41be0,1520392124,1338707,100.0,2000000000,1520393469,1520393469,0,1,2,45576.0,4000000000,4000000000.0,250000,250000.0,0,0,45576,45576.0,1
0xa62b5f23f4b3ddc20f879c3ff58d4b1ef2952d97,1519184509,1338579,100.0,1000000000,1519752764,1531089601,11336837,5,4,46411.0,24000000000,4800000000.0,1053914,210782.0,0,0,232055,46411.0,1
0xa6ba0996684fcff6167128a13c8b0a1648310e6e,1519221453,1338259,100.0,2000000000,1519831389,1531090642,11259253,5,4,46449.0,25000000000,5000000000.0,1038466,207693.0,0,0,232247,46449.0,1
0xa74476443119a942de498590fe1f2454d7d4ac0d,1478810650,1525251,100.0,109551893707,1478824345,1489065691,10241346,9999,1754,45114.0,393399738394944,39343908230.0,1191339946,119145.0,1001451674022391499262654,100155182920531203046,451101542,45114.0,1
0xa77db707916adeff81042ca57656931ccd8f428e,1589989095,786374,100.0,45000000000,1590151103,1604522583,14371480,91,25,44858.0,4150606250000,45611057692.0,5965575,65555.0,358802421965779149150,3942883757865704935,4082164,44858.0,1
0xa7ed29b253d8b4e3109ce07c80fc570f81b63696,1606676720,6721975,30.214795502809817,20000000000,1606676805,1609323770,2646965,9999,4776,41795.0,655084191354803,65514970632.0,590492017,59055.0,3000000000000000,300030003000,417917518,41795.0,1
0xa932dd6d00fed9d1cd140275a5caa32d0b1e0d68,1514028278,175000,92.36628571428572,4500000000,1522883718,1561050733,38167015,30,18,29171.0,1005750000000,33525000000.0,1944210,64807.0,208538666090000000000,6951288869666666666,875148,29171.0,1
0xa95171e49a7e187585c0d5cde0c209b76a5fd220,1550713930,678674,100.0,5000000000,1550718660,1566220705,15502045,39,18,62635.0,1587750350000,40711547435.0,18549727,475634.0,13914539222328862564,356783056982791347,2442770,62635.0,1
0xaa74c85158be3cef42140a2d59c063862463c703,1605832055,4712388,37.18439568218916,35000000000,1605832697,1606992589,1159892,2,3,44451.0,79000001561,39500000780.0,97792,48896.0,0,0,88902,44451.0,1
0xaba49b563feed7f617ae2fcff86c3a6e8821c387,1534905878,286434,100.0,2000000000,1534914039,1624698536,89784497,5,5,76400.0,49200000000,9840000000.0,467747,93549.0,71000000000000000,14200000000000000,382001,76400.0,1
0xaba8cac6866b83ae4eec97dd07ed254282f6ad8a,1597849378,8000000,11.7795125,155000000000,1597856326,1598967919,1111593,9999,5018,40481.0,1969634766874630,196983175004.0,953971024,95406.0,20495000000000000000,2049704970497049,404779472,40481.0,1
0xac9093198de62e5289163e85bacb53ead596b9f3,1519063187,1338195,100.0,2000000000,1519386069,1531090754,11704685,5,4,44732.0,23000000000,4600000000.0,941031,188206.0,0,0,223660,44732.0,1
0xadd375ffb70902bacfafc7f4fb92f05650caf537,1601101129,786558,100.0,50000000000,1601551797,1602081383,529586,6,7,58427.0,560428571429,93404761904.0,594763,99127.0,4008149894164896547,668024982360816091,350566,58427.0,1
0xb101f0eb0a8938769d4c3fd4f933b11627ca3768,1599999649,3912099,66.66666666666666,103000000000,1600000266,1634731123,34730857,564,348,38322.0,55149735990681,97783219841.0,40379855,71595.0,2050000000000000000,3634751773049645,21613861,38322.0,1
0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,1538676449,1000000,43.6406,7000000000,1538678645,1546814911,8136266,8529,734,61378.0,138628218600379,16253748223.0,1805230329,211657.0,1317958280914804426464,154526706637918211,523500664,61378.0,1
0xb15882a04e840946cb12b41bd070dfe7b1486f93,1587049365,1899680,100.0,16000000000,1587049974,1636289823,49239849,424,65,42484.0,5388330308937,12708326200.0,50056164,118056.0,0,0,18013258,42484.0,1
0xb197af2df029e3367316adbea2f871fdb011ccca,1588976945,775144,100.0,8000000000,1588978667,1593881026,4902359,180,101,38316.0,2376581844477,13203232469.0,11176782,62093.0,100124339292103273,556246329400573,6896893,38316.0,1
0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,1601024188,5000000,74.83564,150000000000,1601024296,1612062948,11038652,9999,5021,41426.0,784156204986116,78423462844.0,646931145,64699.0,5000000000000000000,500050005000500,414228222,41426.0,1
0xb1f873cb2cd0c818ce8b0a7d971f062808a47425,1520374925,1338771,100.0,2000000000,1520385308,1521446734,1061426,2,3,41186.0,8000000000,4000000000.0,500000,250000.0,0,0,82373,41186.0,1
0xb31d374d54ffcfba5330ece49aa50c07380c1948,1544384662,300000,92.93566666666668,2880000001,1559116507,1617712360,58595853,36,2,30187.0,2567700006783,71325000188.0,3600000,100000.0,0,0,1086760,30187.0,1
0xb3273dd8b99884bc3b37844df44f6a2575d2b8d1,1612477006,560838,66.66666666666666,200000000000,1612477157,1612477157,0,1,2,24837.0,301000000000,301000000000.0,73256,73256.0,0,0,24837,24837.0,1
0xb328f05fa01cc2f9add1ed05c5636e7d9c9b9954,1540491394,2295136,100.0,8000000000,1540491933,1582743591,42251658,179,51,192497.0,2322725000000,12976117318.0,54154454,302538.0,261417935340736764360,1460435392965009856,34457101,192497.0,1
0xb331728743d45a6470b8798320f2c173d41e4bfb,1550584237,1229348,100.0,50000000000,1550759772,1550762821,3049,5,2,104922.0,86000000000,17200000000.0,1360615,272123.0,0,0,524610,104922.0,1
0xb507ebc4c6b65a11502fe5f20f8ceebc7e155fb4,1583863402,1899692,100.0,1500000000,1583896966,1619250848,35353882,683,102,43191.0,10252214617219,15010563129.0,80691970,118143.0,0,0,29499895,43191.0,1
0xb52e021453e4a5fa426d840821a65e008926956f,1625379130,2964498,100.0,17000000000,1625379249,1625425527,46278,56,6,154400.0,888000000000,15857142857.0,11348261,202647.0,441766801928058042516,7888692891572465044,8646433,154400.0,1
0xb547027a4ccd46ec98199fa88aaedf5aa981db26,1537484717,768826,98.69931557985812,10000000000,1537485661,1546593608,9107947,3153,272,44103.0,39456613392400,12513990926.0,251966090,79913.0,321809916469400593177,102064673793022706,139057555,44103.0,1
0xb60fbba496bed5dfc3be19b90a892351b07abb2b,1606988140,1420814,100.0,39000000000,1606988651,1606988934,283,2,2,125364.0,62000000000,31000000000.0,378413,189206.0,0,0,250729,125364.0,1
0xb7741854bdb50e086a85722f6e280cd0515b9230,1516597667,175000,92.36628571428572,9000000000,1519724906,1526444851,6719945,4,4,28503.0,153000000000,38250000000.0,352242,88060.0,1180000000000000000,295000000000000000,114015,28503.0,1
0xb7c06096b7cf4622ae0da4ebc929649463c8692f,1611262881,2908436,100.0,76000000000,1611262987,1611407588,144601,27,23,43523.0,3022200001715,111933333396.0,1476616,54689.0,0,0,1175147,43523.0,1
0xb8baa0e4287890a5f79863ab62b7f175cecbd433,1599252883,1015152,100.0,100000000000,1599253362,1599807227,553865,9999,4629,41149.0,1635223882130173,163538742087.0,825996651,82607.0,479055834860288619,47910374523481,411456483,41149.0,1
0xb964bdcf25dea43b9fd0550d4f8b55585a539764,1606466425,5500000,17.038272727272727,60000000000,1606466541,1619776867,13310326,31,4,1714841.0,1780655665928,57440505352.0,89184089,2876906.0,0,0,53160080,1714841.0,1
0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,1568013787,1341878,100.0,10000000000,1568013963,1587382501,19368538,9999,2423,118378.0,177245508490774,17726323481.0,2203842438,220406.0,0,0,1183665055,118378.0,1
0xbcc6c0fef89b87a12773db7a9a8ecbccccdb7aff,1506715427,4000000,33.226925,100000000000,1506715731,1506836965,121234,24,10,54854.0,520923684167,21705153506.0,2619302,109137.0,7805000000000000000,325208333333333333,1316496,54854.0,1
0xbd2949f67dcdc549c6ebe98696449fa79d988a9f,1596739989,4700000,11.994574468085109,49000000000,1596740164,1643617341,46877177,5600,3507,48020.0,574209908096554,102537483588.0,1726694879,308338.0,10191000000000000000,1819821428571428,268913009,48020.0,1
0xbea72b7da261bb0a488a5d07f01b16516ba2edef,1539598591,1254528,100.0,6000000000,1539598799,1547646918,8048119,2763,335,51933.0,46096420002221,16683467246.0,476455617,172441.0,926323521398704950678,335260051175788979,143491175,51933.0,1
0xbf0c85867fcdd4064d22b0dfd91561a52134e035,1520345031,1338003,100.0,3000000000,1520345780,1529444757,9098977,6,5,46314.0,28000000000,4666666666.0,1304042,217340.0,0,0,277887,46314.0,1
0xbf91b27fec3146a1b36069f92337a0ea330725df,1539170832,1183566,100.0,5000000000,1539248136,1543751148,4503012,765,604,83259.0,3222875170140,4212908719.0,113372632,148199.0,42234203498291940836,55208109148094040,63693489,83259.0,1
0xbfa82fbe0e66d8e2b7dcc16328db9ecd70533d13,1533639149,1008447,100.0,3000000000,1533845906,1582853175,49007269,912,708,51637.0,6305435777234,6913855018.0,84057516,92168.0,4297838539528605620,4712542258255050,47093393,51637.0,1
0xc0b52b76055c392d67392622ae7737cdb6d42133,1539503437,900000,93.972,2100000000,1539504011,1545744859,6240848,9999,932,62772.0,129475178830731,12948812764.0,1869049548,186923.0,2021043762315694015031,202124588690438445,627657882,62772.0,1
0xc106a08f553486985005f4721ef1611c3798e0be,1622998669,751653,100.0,19000000000,1622998807,1629712216,6713409,14,3,41840.0,352000000000,25142857142.0,1002953,71639.0,0,0,585770,41840.0,1
0xc14777c94229582e5758c5a79b83dde876b9be98,1520436525,1338347,100.0,2000000000,1520942609,1642279183,121336574,7,7,26790.0,804493728037,114927675433.0,979440,139920.0,1369647380000000000,195663911428571428,187536,26790.0,1
0xc1e6e4d9fc0b7e555bb8634bcacc9a1067bec039,1551761363,5055815,100.0,2000000000,1551761552,1559014519,7252967,571,84,100272.0,16415333648162,28748395180.0,171516600,300379.0,140797114880722339825,246579885955730892,57255838,100272.0,1
0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,1536601960,715346,100.0,4000000000,1536610092,1606192504,69582412,3213,1046,51134.0,33695096729579,10487113828.0,326670336,101671.0,167231381763333891955,52048360337172079,164295831,51134.0,1
0xc25ab34E7F3a1eb2C6a3a23DF851F351df0E712A,1523543106,2100000,82.85542857142858,57000000000,1523545020,1523545020,0,1,2,72106.0,4100000000,4100000000.0,111559,111559.0,7000000000000000,7000000000000000,72106,72106.0,1
0xc25ab34e7f3a1eb2c6a3a23df851f351df0e712a,1523543106,2100000,82.85542857142858,57000000000,1523545020,1523545020,0,1,2,72106.0,4100000000,4100000000.0,111559,111559.0,7000000000000000,7000000000000000,72106,72106.0,1
0xc315f677f6a8f7b42d8fb32500e790cbf3dfbce8,1519064724,1337875,100.0,2000000000,1519385791,1529620433,10234642,6,4,46303.0,23000000000,3833333333.0,1303914,217319.0,0,0,277823,46303.0,1
0xc3771d47e2ab5a519e2917e61e23078d0c05ed7f,1599659186,1798172,100.0,154000000000,1599659338,1616024488,16365150,9999,4850,41624.0,1227081327580795,122720404798.0,692738634,69280.0,1794234103711079966,179441354506558,416205004,41624.0,1
0xc4dca8f7d121ad79057a8382fc9fa9898727ddd8,1519063566,1337939,100.0,2000000000,1519386069,1531088748,11702679,7,5,45852.0,78100000000,11157142857.0,1274786,182112.0,0,0,320969,45852.0,1
0xc593e92ed9fd3c2f9db972860047affd2df83ae7,1520114893,1338451,100.0,1000000000,1520267343,1529507826,9240483,7,5,44954.0,30000000000,4285714285.0,1455647,207949.0,0,0,314684,44954.0,1
0xc601f6938c75c4ca03eaad570701d86e607771db,1535640105,311500,100.0,5000000000,1535641612,1536751373,1109761,88,19,69302.0,497320000000,5651363636.0,11066632,125757.0,3651268684300519994,41491689594324090,6098621,69302.0,1
0xc616d99df3bf92e3111090f94694bd662b72ab1d,1519223522,1338323,100.0,2000000000,1519832002,1531092972,11260970,6,5,46293.0,41000000000,6833333333.0,1303978,217329.0,0,0,277759,46293.0,1
0xc8fcf92e0ad8d545bf5709bb5ba2be5fafdfe85b,1635914928,2264723,100.0,135014658163,1635916607,1637347384,1430777,10,8,52432.0,1374528443749,137452844374.0,642124,64212.0,0,0,524321,52432.0,1
0xc94a6e7776bade5da316cf6fd8c751fb0d5c3c5e,1505078198,899684,98.88838747827016,22000000000,1505080275,1529848664,24768389,8,4,36309.0,61000000000,7625000000.0,918643,114830.0,0,0,290473,36309.0,1
0xc9ce70a381910d0a90b30d408cc9c7705ee882de,1599028728,1646288,100.0,480000000000,1599051834,1641690664,42638830,9741,4811,40368.0,1222443527156341,125494664526.0,748613553,76851.0,418172296391488738,42929093151779,393230699,40368.0,1
0xca03cc32bb8063261aa6ff488b89da5b0f8a487e,1598414495,1411756,100.0,78072000000,1598416616,1598445219,28603,6,7,44374.0,426000000000,71000000000.0,292866,48811.0,0,0,266244,44374.0,1
0xcc02b920ae227f1be7d01fc241c27e5f74d40436,1540167739,1152591,100.0,3000000000,1540266081,1540267350,1269,3,2,32372.0,12000000000,4000000000.0,109977,36659.0,0,0,97117,32372.0,1
0xcc1ce5c8763f3046de155926c39bebb0f9365995,1593631512,3912027,66.66666666666666,33000000000,1593631781,1604935458,11303677,14,7,46754.0,524999999998,37499999999.0,1019976,72855.0,0,0,654564,46754.0,1
0xcc7ecc050aab5843c79f14933e207f032bc16b78,1524551532,1949570,100.0,2000000000,1524588125,1525342481,754356,35,5,38005.0,67000000000,1914285714.0,2090150,59718.0,1312000000000000000,37485714285714285,1330180,38005.0,1
0xccffdb4bd0abb6fd105c1c4e03b4e919a5b57ab9,1520392147,1338323,100.0,2000000000,1520392895,1520574868,181973,2,3,33288.0,54000000000,27000000000.0,271000,135500.0,0,0,66576,33288.0,1
0xcd3dc4e19418fe7dad216376ff685760685cee13,1539804220,1175693,100.0,10000000000,1539804658,1539975244,170586,111,25,70995.0,836100000000,7532432432.0,18964186,170848.0,10670100000000000000,96127027027027027,7880467,70995.0,1
0xcd63bb3586e871611cc60befcadf8e56bc7aeea3,1520436436,1338219,100.0,2000000000,1520790007,1521498947,708940,3,3,29244.0,6000000000,2000000000.0,15450054,5150018.0,100000000000000000,33333333333333333,87732,29244.0,1
0xcde98f7fcaaf6d2d3c30ed41e32d40f91aecdb96,1560431573,1744271,100.0,4500000000,1560432200,1560725066,292866,19,13,51258.0,485590311550,25557384818.0,1132533,59607.0,39480704654877861728,2077931823940940090,973908,51258.0,1
0xce7cf36d9b8bcacd4c80024a10aadd8f7d1173a2,1603384103,960646,100.0,80000000000,1603384177,1612850038,9465861,27,20,252844.0,4396000001459,162814814868.0,8041833,297845.0,61178192432466219503,2265858978980230351,6826813,252844.0,1
0xcea855fa322f01f15a965f55cc6cdeadb9ae59f7,1613737204,4712388,24.75976086858722,136500000000,1613737429,1615077253,1339824,63,44,38699.0,9130000000000,144920634920.0,4478864,71093.0,0,0,2438083,38699.0,1
